plays,total_yards,yards_per_play,rush_pass_ratio,turnover_diff,avg_epa,fg_made,fg_missed,first_downs,win
85,355,4.176470096885871,0.16363633388430293,1,-0.14901117411321196,85,85,24.0,0
69,364,5.275361554295427,1.4499992750003625,0,0.14011619501422495,69,69,18.0,1
75,374,4.986666001777866,0.9354835691988487,4,-0.06942140623919293,75,75,23.0,0
64,363,5.671874113769669,1.142856598639715,1,0.22038000139889227,64,64,19.0,1
70,375,5.3571420918368435,0.9999996296297669,0,0.13933392348521392,70,70,23.0,1
95,443,4.663157403878168,0.7441858734451456,0,0.022107894355392333,95,95,30.0,0
85,452,5.317646433218067,0.39130426275994284,2,-0.11279172230339785,85,85,23.0,0
91,498,5.472526871150893,1.1290318938606794,2,0.06078306906199211,91,91,24.0,1
84,458,5.452380303288059,0.9411761937717076,0,0.2791079920222618,84,84,24.0,1
74,327,4.418918321767794,0.5121949970256104,3,0.06765385160379524,74,74,23.0,0
84,418,4.976189883786918,1.1785710076532117,1,0.06889429992754706,84,84,23.0,1
79,597,7.556961068739105,0.49999986111114963,6,-0.40585824786430236,79,79,19.0,0
93,520,5.591397248236855,0.5555554320987929,1,0.0950086545907236,93,93,22.0,0
80,400,4.999999375000078,0.6486484733382504,2,0.2026024008126778,80,80,22.0,1
84,436,5.190475572562431,1.3846148520712107,0,-0.0342495611388112,84,84,24.0,1
86,402,4.674418061114179,0.6585364247472134,3,-0.1483711515796452,86,86,24.0,0
74,394,5.324323604821134,0.4210525207756524,1,-0.07412015548584805,74,74,25.0,0
81,497,6.135801711629418,1.0689651486327074,0,0.06331036259258344,81,81,29.0,1
96,646,6.7291659657118785,0.4999999038461723,2,0.13538477927577558,96,96,28.0,1
81,471,5.814814096936531,0.4249998937500265,1,0.12777393847883634,81,81,23.0,0
67,389,5.8059692826911515,1.1739125330815074,2,0.12701550100798825,67,67,18.0,0
92,400,4.347825614366781,1.6296290260633237,1,0.19261191873831704,92,92,26.0,1
103,558,5.417475202186873,0.16417907997327164,5,0.06310049941191816,103,103,31.0,0
88,611,6.9431810291839735,1.0333329888890037,2,0.19589533514470825,88,88,22.0,1
67,363,5.417909639117964,0.8148145130316619,2,-0.07738156978310877,67,67,22.0,0
85,531,6.247058088581401,1.0333329888890037,3,-0.018513907852513407,85,85,22.0,1
80,528,6.599999175000103,0.6842103462604351,1,0.09212511926725402,80,80,22.0,1
72,473,6.569443532021731,0.47368408587260896,1,0.021449946935483095,72,72,21.0,0
68,544,7.999998823529585,0.8571425510205175,3,0.10361483458902149,68,68,23.0,1
93,465,4.999999462365649,0.7073169006544144,3,-0.08810165275477673,93,93,29.0,0
78,395,5.064101914858728,1.1785710076532117,3,0.11656897106396855,78,78,24.0,1
86,462,5.372092398593907,0.22222218106996647,3,-0.10694696765965635,86,86,27.0,0
92,525,5.7065211188564,0.49999988095240927,4,-0.29088721088089164,92,92,29.0,0
80,411,5.1374993578125805,0.5128203813281073,3,-0.03262145101520398,80,80,25.0,1
82,511,6.231706557108956,0.6842103462604351,2,0.014471829006134914,82,82,21.0,0
55,300,5.454544462810097,1.099999450000275,0,0.1960276128719,55,55,12.0,1
76,406,5.3421045602494,0.3499999125000218,4,-0.35888663880588473,76,76,23.0,0
76,336,4.421052049861572,1.545453842975526,0,0.13110770375633093,76,76,16.0,1
96,553,5.760416066623327,0.6511626392645025,4,0.16615297823556316,96,96,32.0,0
89,415,4.662920824390919,0.6666665079365457,0,0.25390096418967384,89,89,24.0,1
84,458,5.452380303288059,0.7297295325055317,1,0.3674314035063454,84,84,20.0,1
97,627,6.4639168593900145,0.5217390170132571,2,-0.001782462248059177,97,97,26.0,0
74,332,4.486485880204611,0.866666377777874,0,0.054890056243523284,74,74,17.0,1
86,511,5.941859774202352,0.41666657986112915,6,-0.17143980901902436,86,86,28.0,0
88,454,5.159090322830645,0.33962257742970237,1,0.1594539978904779,88,88,27.0,0
81,494,6.098764679164854,0.8749997265625854,1,0.22760876638483266,81,81,22.0,1
82,420,5.121950594884074,0.4047618083900456,4,-0.014188344158152361,82,82,28.0,0
90,556,6.1777770913581005,0.9999996969697887,1,0.11430136739178208,90,90,20.0,1
67,308,4.597014239251606,0.8148145130316619,2,-0.3163390032549904,67,67,23.0,0
87,391,4.4942523569824875,1.7826079206052519,3,0.018183014536999838,87,87,24.0,1
72,315,4.374999392361195,0.9230765680474738,1,0.048630638903036566,72,72,19.0,1
100,595,5.949999405000059,0.47916656684029857,3,-0.1053299901895537,100,100,30.0,0
83,563,6.783131712875697,1.3076918047339212,4,0.05598052151415516,83,83,28.0,0
107,650,6.074765787405067,0.8604649161709497,2,0.03932986747403573,107,107,29.0,0
72,357,4.958332644676021,0.6388887114198023,4,-0.3709969715366791,72,72,18.0,0
78,369,4.730768624260433,1.2692302810652765,3,-0.24951652459119084,78,78,20.0,1
82,413,5.036584751636005,1.346153328402566,2,-0.1708102146785413,82,82,24.0,0
78,288,3.692307218934972,0.8529409256056101,3,-0.13652180336604863,78,78,19.0,0
84,392,4.666666111111177,0.9374997070313414,2,-0.039928714825580004,84,84,24.0,1
76,480,6.315788642659389,0.774193298647323,3,-0.13028212896911287,76,76,26.0,0
93,396,4.258064058272682,0.4285713411078895,6,-0.19735707152307538,93,93,27.0,0
74,397,5.364864139883224,2.1999985333343113,2,0.1039722828595807,74,74,19.0,1
87,424,4.873562658211188,0.571428435374182,4,-0.1100600156801466,87,87,24.0,0
80,421,5.262499342187582,0.9354835691988487,3,-0.096161523996075,80,80,23.0,0
76,353,4.6447362309557585,0.928571096938894,1,-0.28465749209372737,76,76,14.0,1
89,440,4.943819669233745,0.44680841557267753,7,-0.19874220677381632,89,89,25.0,0
86,434,5.046511041103368,1.064515785640069,0,-0.10127146407688888,86,86,24.0,0
97,483,4.979380929960729,0.6382977365323964,4,-0.016848671821745334,97,97,26.0,1
84,403,4.797618476473991,0.9428568734694647,3,-0.031011267997765657,84,84,23.0,0
109,370,3.394495101422468,0.3620689030915684,1,-0.002644636757351567,109,109,38.0,0
81,330,4.074073571102028,1.7727264669425151,1,0.02040139909267691,81,81,20.0,1
83,527,6.349396825373876,0.4347825141777143,4,-0.16949467452000958,83,83,23.0,0
98,673,6.867346238025894,0.45283010323960315,6,-0.12490499890337645,98,98,27.0,0
75,551,7.3466656871112415,0.6944442515432634,1,0.33474258717894906,75,75,24.0,1
117,856,7.31623869091977,0.6140349799938631,4,0.15878896558235478,117,117,36.0,0
88,674,7.659090038739768,0.8285711918368023,1,0.07223927406351835,88,88,19.0,0
88,473,5.374999389204615,1.2666662444445853,1,0.15834402095306913,88,88,26.0,1
78,375,4.807691691321578,0.9310341617123581,3,-0.1650402350118845,78,78,24.0,0
72,539,7.486110071373601,0.928571096938894,1,0.1885168396044003,72,72,19.0,1
88,560,6.36363564049595,0.6046510221741809,4,-0.06882798038617553,88,88,27.0,0
91,416,4.571428069073838,0.5952379535147729,2,-0.039759155278389274,91,91,25.0,1
93,315,3.387096409989633,0.5476189172335911,6,-0.19695950765902717,93,93,25.0,0
75,287,3.8266661564445124,0.6666664646465258,2,-0.15612509973577757,75,75,21.0,1
87,429,4.931033915973113,0.6585364247472134,4,-0.16169119115919667,87,87,25.0,0
72,296,4.111110540123536,1.217390775047489,6,-0.18453212857843584,72,72,21.0,0
71,423,5.957745639754135,1.1199995520001793,0,0.19166492882577138,71,71,19.0,1
112,633,5.651785209662035,0.3709676821019867,2,0.05822211461529924,112,112,35.0,0
102,737,7.225489487697109,0.5714284548105194,2,0.16636878195293903,102,102,31.0,1
97,547,5.639174676373744,0.1774193262226893,3,0.09165825060114957,97,97,24.0,0
85,538,6.3294110200692915,0.9999996551725328,1,0.18604976632485404,85,85,21.0,1
83,521,6.277107677456906,1.2758616290132314,1,0.20425766011175384,83,83,24.0,1
88,597,6.784090138171575,0.8055553317901856,6,-0.047160609526564305,88,88,31.0,0
85,473,5.5647052276817375,1.0333329888890037,0,0.11272080968560202,85,85,19.0,1
77,369,4.792207169843224,0.6764703892734149,2,-0.2080422633132352,77,77,23.0,0
86,269,3.1279066130341144,1.2142852806123998,1,-0.30389284136090844,86,86,24.0,1
77,432,5.610388881767677,0.49999987500003124,10,-0.42371453229926853,77,77,26.0,0
74,450,6.081080259313478,0.6571426693878087,3,-0.0562671362123191,74,74,22.0,0
89,428,4.808988223709188,0.6666664957265395,2,0.030859002001371243,89,89,27.0,1
80,363,4.537499432812571,0.9629626063101459,1,0.07308853922233133,80,80,23.0,1
88,478,5.4318175645661855,0.7073169006544144,3,0.014957115563880739,88,88,24.0,0
77,490,6.36363553719019,0.6486484733382504,2,0.032689387019264986,77,77,23.0,1
80,330,4.124999484375064,1.1111106995886297,3,-0.06582775385097157,80,80,21.0,0
88,367,4.17045407153931,1.1818178236915684,3,-0.014172112695722373,88,88,21.0,1
79,331,4.189872887357862,0.45454535123969286,4,-0.27273152018436925,79,79,23.0,0
73,497,6.808218245449555,0.7058821453287807,2,0.09154372458247123,73,73,20.0,1
72,444,6.166665810185304,0.6363634435262292,0,0.10346951148604273,72,72,19.0,0
73,468,6.410958025896161,0.9999996296297669,2,0.17833557196230393,73,73,27.0,0
76,438,5.763157136426693,0.9999996296297669,0,0.13325410009461355,76,76,20.0,0
111,496,4.468468065903778,0.6037734709861375,2,0.0031524033683911967,111,111,32.0,0
86,406,4.720929683612828,0.5897434385273234,0,-0.004043452066721636,86,86,25.0,0
86,453,5.267441247971948,0.43181808367770824,2,-0.12836291740114372,86,86,21.0,0
76,458,6.0263149965375,1.1481477229082508,1,-0.0036806948149832493,76,76,23.0,1
96,485,5.052082807074707,0.43396218227128636,4,-0.19288445490421904,96,96,32.0,0
75,474,6.319999157333445,1.8333323148153806,2,-0.04461559587228424,75,75,22.0,1
77,506,6.5714277179964,0.928571096938894,2,-0.1397859086706953,77,77,23.0,0
79,484,6.126581502964367,0.9374997070313414,0,0.23182327960437,79,79,21.0,1
86,529,6.15116207544627,1.1785710076532117,0,0.03937394826330884,86,86,26.0,1
64,421,6.578123972168129,1.1304342911155256,4,-0.04139700536933182,64,64,23.0,0
75,370,4.9333326755556435,0.6060604224059325,1,-0.05102238259766408,75,75,17.0,1
93,549,5.903225171696218,0.43396218227128636,6,-0.16158325590125666,93,93,32.0,0
76,440,5.789472922437773,1.1034478953627946,2,0.11139362170623046,76,76,25.0,0
86,483,5.616278416711812,0.8421050415513048,2,0.17283931662756274,86,86,26.0,0
98,529,5.397958632861364,0.8999997750000561,2,0.11206234593753736,98,98,26.0,1
70,422,6.028570567347061,1.0370366529493877,3,0.021537472759958494,70,70,21.0,0
91,405,4.450548961478136,1.0588232179931711,1,-0.10612952434419586,91,91,25.0,1
91,357,3.923076491969616,0.6749998312500421,0,-0.11324252488436407,91,91,26.0,0
69,193,2.797101043898399,0.656249794921939,1,-0.4009164407390509,69,69,17.0,0
90,346,3.844444017283998,1.535713737245094,4,-0.24274708106028306,90,90,32.0,1
66,432,6.545453553719158,0.8148145130316619,1,0.2264084423947784,66,66,19.0,0
84,399,4.749999434523876,1.8695644045372155,0,0.20380291058031097,84,84,24.0,1
98,498,5.081632134527333,0.6170211453146499,2,0.05591867584051562,98,98,26.0,1
100,503,5.02999949700005,0.3333332716049497,5,0.05327458840878007,100,100,31.0,1
81,462,5.703702999542839,2.4999986111118826,1,0.1340223769281077,81,81,22.0,1
88,366,4.159090436466996,0.38297864191943787,6,-0.07669118775729188,88,88,30.0,0
79,327,4.1392399823746855,0.9310341617123581,4,-0.0830256150383204,79,79,25.0,0
98,372,3.7959179800083693,0.7142855442177275,1,0.00910022137871152,98,98,30.0,1
92,446,4.84782556001896,0.8888886419753772,1,-0.013149112619319977,92,92,22.0,1
88,553,6.2840901949897505,0.3399999320000136,6,-0.17943271476036074,88,88,31.0,0
94,388,4.127659135355411,0.6428569897959547,2,-0.0048480018857914205,94,94,29.0,1
83,428,5.156625884743869,0.48837197944837685,3,-0.10576448903596346,83,83,21.0,0
78,388,4.974358336620726,0.540540394448542,2,-0.011533502758950674,78,78,25.0,0
81,420,5.185184545038945,0.6842103462604351,4,0.02476076878908778,81,81,21.0,0
83,493,5.939758320511046,0.8055553317901856,2,0.12582711037962813,83,83,24.0,1
90,569,6.322221519753164,0.3269230140532665,2,0.08124386859113904,90,90,28.0,0
89,384,4.314606256785813,0.731707138608015,5,-0.08650883593204295,89,89,27.0,1
83,437,5.2650596066193245,0.2199999560000088,3,-0.18616037764588275,83,83,28.0,0
82,560,6.829267459845432,1.1034478953627946,1,0.19139528347430776,82,82,18.0,0
77,489,6.3506485258898016,0.7428569306123055,2,0.14624716919194936,77,77,22.0,0
81,539,6.654320166133313,0.8055553317901856,0,0.11463964609248659,81,81,23.0,0
65,444,6.830768179881818,1.3636357438019346,2,0.07049185598423542,65,65,20.0,1
96,469,4.88541615776915,0.8780485663296179,1,0.14886673817309234,96,96,29.0,1
66,371,5.621211269513444,0.45454531680444943,2,-0.006708178175495834,66,66,22.0,0
80,603,7.537499057812617,1.545453842975526,3,0.056499048251104765,80,80,23.0,0
87,512,5.8850567948210575,1.1999996000001334,3,0.08910927777610843,87,87,26.0,0
85,385,4.529411231833973,1.0312496777344755,1,0.06855071535700648,85,85,23.0,1
74,502,6.783782867056369,1.1818176446283433,1,-0.248737167657019,74,74,20.0,0
84,518,6.16666593253977,0.38636354855373894,3,-0.08444234750221458,84,84,25.0,0
101,335,3.316831354769173,0.7906974905354672,0,0.04324869911693829,101,101,23.0,1
87,283,3.2528731893249208,0.771428351020471,5,0.01249624247451512,87,87,20.0,1
82,378,4.609755535395666,0.6315787811634785,2,-0.048813049131128244,82,82,23.0,0
88,410,4.65909037964882,0.5581394050838593,3,-0.1539786055790042,88,88,27.0,0
78,294,3.769230285996117,1.9523800226761796,2,-0.08187612438409463,78,78,23.0,1
93,506,5.440859630015093,0.3214285140306225,4,-0.061134362455077675,93,93,30.0,0
74,328,4.432431833455158,1.9444433641981311,3,0.006576194403241183,74,74,24.0,1
78,423,5.42307622781074,0.21153842085799598,1,0.16428154420417487,78,78,25.0,0
84,533,6.345237339852697,0.8333331018519161,1,0.2790743178248942,84,84,22.0,1
93,518,5.569891874205175,0.3076922485207214,0,0.0067937481202650744,93,93,28.0,1
91,399,4.384614902789571,0.8888886419753772,1,-0.02070076896076674,91,91,26.0,1
71,379,5.338027417179236,0.5882351211073172,3,-0.11942377176169076,71,71,23.0,0
83,418,5.036143971548919,0.6341461867936129,3,-0.0693635285729593,83,83,24.0,1
77,417,5.4155837122618555,0.5277776311728802,1,0.0438426699655507,77,77,24.0,1
88,304,3.4545450619835156,0.5333332148148411,1,0.040884222417736794,88,88,20.0,0
75,405,5.399999280000096,0.6111109413580718,2,0.051520283143967775,75,75,25.0,0
72,424,5.888888070987767,1.0416662326390698,1,0.2523389932953484,72,72,19.0,1
90,686,7.622221375308736,0.5227271539256468,4,-0.1445910834269135,90,90,33.0,0
89,776,8.719100143921333,0.6097559488400124,2,0.18129166857449344,89,89,25.0,1
80,414,5.174999353125081,0.41025630506248584,7,-0.45466856128210137,80,80,22.0,0
84,550,6.547618268140682,1.7083326215280743,2,0.15397105867780456,84,84,22.0,1
97,505,5.206185030290203,0.6458331987847502,3,-0.04639493306836211,97,97,31.0,0
68,381,5.602940352508772,0.9599996160001536,2,0.04629339778239893,68,68,18.0,0
86,435,5.058138946728029,0.7105261288089134,2,-0.08418527408330231,86,86,29.0,0
91,483,5.307691724429481,0.731707138608015,3,0.1906222203519323,91,91,28.0,1
97,332,3.4226800595175195,1.3214280994899645,2,-0.1905365095328998,97,97,25.0,1
76,441,5.8026308154433135,0.5588233650519514,4,-0.43451198448068773,76,76,18.0,0
70,308,4.399999371428661,0.8518515363512829,4,-0.1163094026204379,70,70,18.0,0
92,478,5.195651609168303,0.8421050415513048,1,0.000395365443138765,92,92,26.0,1
79,395,4.999999367088687,1.249999553571588,0,0.19580968064361712,79,79,19.0,1
58,338,5.827585202140482,0.7407404663924199,3,-0.37071672707853176,58,58,18.0,0
85,519,6.10588163460216,0.6097559488400124,0,0.2520952669778037,85,85,25.0,1
89,496,5.573033081681676,0.2545454082644712,5,-0.22832052394004937,89,89,33.0,0
76,388,5.105262486149672,1.2399995040001983,3,0.13174777458775994,76,76,17.0,1
100,488,4.879999512000048,0.3050846940534417,2,-0.05794189808612313,100,100,35.0,0
72,501,6.958332366898282,0.41666655092595806,3,-0.1648241994742323,72,72,21.0,0
94,467,4.968084577863342,0.8947366066482614,3,0.06475648330454097,94,94,24.0,1
75,355,4.733332702222306,0.5384614003945126,1,-0.09483289102069566,75,75,19.0,0
82,449,5.475609088340355,0.9705879498270735,1,0.1974305820820192,82,82,27.0,1
84,503,5.988094525226842,0.4186045538128944,3,-0.25439639083161747,84,84,23.0,0
97,433,4.4639170655755604,1.535713737245094,1,-0.05612142105387876,97,97,27.0,1
84,480,5.714285034013686,0.9999996875000976,0,0.0910763837524376,84,84,23.0,1
80,403,5.037499370312578,0.8620686682521834,1,-0.07348328647870303,80,80,23.0,0
72,257,3.5694439486883405,1.2608690170134709,2,-0.04702492901698317,72,72,20.0,1
98,415,4.2346934454394445,0.43137246443677163,3,-0.3262685837803019,98,98,28.0,0
89,447,5.022471345789736,1.1142853959184582,2,0.11079061588704976,89,89,29.0,1
66,239,3.621211572543701,0.6249997395834419,4,-0.22077476979125515,66,66,21.0,0
89,583,6.550561061734712,0.49999988095240927,4,-0.14271295763370115,89,89,28.0,0
73,536,7.342464747607568,1.3333327777780093,0,0.2427640348760788,73,73,19.0,1
85,524,6.16470515709351,0.43181808367770824,2,0.13392056146819067,85,85,29.0,0
78,513,6.5769222337279185,0.39999990000002494,2,0.15118483623460938,78,78,21.0,0
62,231,3.7258058506764753,0.2941175605536586,1,-0.356965710236442,62,62,19.0,0
91,431,4.736263215795251,1.4516124349637307,2,-0.030822576337622615,91,91,24.0,1
114,664,5.824560892582378,0.3636363085399532,5,-0.018553742561438248,114,114,40.0,0
90,609,6.766665914814898,1.3571423724491527,6,-0.016045983443626618,90,90,25.0,1
84,329,3.9166662003968806,0.9374997070313414,7,-0.17080821080593048,84,84,32.0,0
76,395,5.197367737188455,1.318181219008537,0,-0.1493525560055294,76,76,22.0,1
71,404,5.690140043642247,0.6666664646465258,0,0.18487962836213345,71,71,19.0,1
94,598,6.3617014508828245,0.39285707270409415,3,-0.005255034332884457,94,94,24.0,0
93,473,5.0860209584923695,0.7999998000000499,0,0.23490634747485087,93,93,25.0,1
79,457,5.784809394327924,0.7333330888889704,2,-0.363887537877948,79,79,21.0,0
77,354,4.597402000337403,0.7812497558594512,1,0.06330945967760268,77,77,22.0,1
74,233,3.148648223155645,0.578947216066522,2,-0.08799586341973493,74,74,19.0,0
84,439,5.226189854025018,0.7368419113573916,4,-0.1336306909506046,84,84,25.0,0
78,365,4.679486579553003,1.2692302810652765,2,0.04552654840938608,78,78,22.0,1
78,274,3.512820062458966,0.38095229024945465,3,-0.19063929243397562,78,78,26.0,0
81,415,5.123456157598005,1.071428188775647,4,-0.21882992048379069,81,81,23.0,0
95,582,6.126315144598405,0.45098030372935216,3,-0.015122359457824206,95,95,27.0,0
88,419,4.761363095299648,0.6279068307193416,2,0.026794671723612787,88,88,28.0,1
82,359,4.378048246579482,0.6216214536158233,1,0.05111601234029207,82,82,21.0,1
88,593,6.738635597882318,1.7199993120002752,4,-0.04004727032810604,88,88,31.0,0
75,496,6.613332451555673,0.2619046995465001,1,0.23277002899973018,75,75,23.0,0
116,676,5.827585704518474,0.6607141677296129,2,0.1749602043056791,116,116,35.0,0
90,510,5.666666037037107,0.45833323784724206,2,0.013562094489084449,90,90,26.0,0
66,409,6.1969687580350366,1.0799995680001728,2,0.07051143773974052,66,66,18.0,1
71,347,4.887323255306583,0.9259255829905249,2,0.020607431018913692,71,71,19.0,1
94,429,4.563829301720287,0.40740733196160517,5,-0.15244866410335656,94,94,31.0,0
100,631,6.309999369000063,1.0512817817226199,1,0.23760338027698033,100,100,24.0,1
67,352,5.253730559144692,0.4827584542212227,0,0.029678836273146224,67,67,15.0,0
74,346,4.675675043827696,0.41666655092595806,2,-0.19309488836774397,74,74,20.0,0
89,412,4.629212963009779,1.2580641103019,1,0.04767409987972152,89,89,27.0,1
81,320,3.9506167962201486,0.4864863550036878,1,0.012011234105741118,81,81,28.0,0
102,528,5.176470080738227,0.659574327750143,1,0.24352210266797436,102,102,31.0,1
91,312,3.428571051805379,0.36538454511835666,6,-0.24745567788105485,91,91,25.0,0
78,474,6.076922297830475,1.1481477229082508,0,-0.013165825064691498,78,78,22.0,1
76,413,5.4342098112881825,1.5217384688093614,1,0.28115910350231627,76,76,18.0,1
73,596,8.164382443235281,0.5135133747261149,3,-0.020029802838167944,73,73,19.0,0
76,453,5.9605255315097985,0.8518515363512829,3,-0.181760788006409,76,76,24.0,0
78,322,4.128204598948128,0.9999996153847633,0,-0.03711634893248095,78,78,21.0,1
73,455,6.232875858510156,1.192307233727987,1,-0.011573695863743967,73,73,21.0,1
89,444,4.988763484408597,0.9210523891967396,6,-0.2256480277171367,89,89,26.0,0
71,344,4.845069740131022,0.4054052958364065,2,-0.24253634030690832,71,71,23.0,0
90,461,5.122221653086483,1.0555552623457605,1,0.14356420111393153,90,90,30.0,1
108,505,4.675925492969862,1.3529407785468297,1,-0.09486053587169252,108,108,31.0,0
68,246,3.617646526816687,0.6785711862245764,2,-0.07061749939996595,68,68,15.0,1
78,411,5.269230093688449,0.7878785491277123,4,-0.12514367346721045,78,78,26.0,0
71,322,4.535210628843573,0.9999996153847633,0,0.06301993923945572,71,71,20.0,1
76,482,6.34210442867047,0.49999986842108723,2,0.021306670086017655,76,76,22.0,0
84,385,4.5833327876984775,0.9677416233091538,1,0.16043211261420187,84,84,22.0,1
89,721,8.101122685267114,0.5476189172335911,4,-0.3594727949803079,89,89,24.0,0
67,313,4.6716410937849115,1.941175328720395,0,-0.17215284526780336,67,67,19.0,1
74,430,5.810810025566212,1.1851847462278717,0,0.4456235296184068,74,74,25.0,1
79,432,5.468353738183071,0.7105261288089134,2,-0.12577609470613754,79,79,23.0,0
74,407,5.4999992567568565,0.578947216066522,3,-0.010460798639750895,74,74,22.0,0
77,548,7.116882192612702,2.210525152355183,0,0.10987249261300082,77,77,24.0,1
88,464,5.2727266735537865,0.969696675849492,2,-0.0263637544558913,88,88,22.0,1
81,404,4.987653705227937,0.47619036281181837,5,-0.06352874853813709,81,81,23.0,0
85,529,6.223528679584861,0.3720929367225728,2,0.020445481301773157,85,85,24.0,0
88,662,7.522726417871998,1.1935480020812896,1,0.18953227352170582,88,88,21.0,0
79,371,4.696201937189628,0.36363628099175427,0,-0.08051916551744957,79,79,21.0,0
82,431,5.25609691998818,0.7894734764543483,1,0.03470234963554153,82,82,22.0,1
95,556,5.852630962880951,1.0857139755102927,1,0.20129550375644437,95,95,25.0,1
84,613,7.297618178854979,0.40909081611572357,1,0.1326699975283742,84,84,22.0,0
93,499,5.365590820904212,1.212120844811865,1,0.24683982960370623,93,93,33.0,1
67,202,3.0149249231455335,1.6874989453131592,0,-0.21661692961878967,67,67,18.0,0
80,356,4.44999944375007,0.8787876124886022,3,0.03400451137687445,80,80,20.0,0
71,351,4.9436612755406655,1.5555546913585048,0,0.07896265846257494,71,71,18.0,1
71,411,5.78873157905189,0.4722220910494191,2,-0.11257616823039102,71,71,18.0,0
85,460,5.411764069204227,1.2068961355530567,1,0.0721639502913325,85,85,23.0,1
80,527,6.587499176562603,1.217390775047489,2,0.12043145155679513,80,80,21.0,1
83,394,4.7469873798810385,0.42222212839508255,2,0.024059279748248674,83,83,25.0,0
114,456,3.9999996491228376,0.32812494873047676,4,0.000937429980339797,114,114,32.0,0
95,542,5.705262557340784,0.466666562962986,1,0.24089367449712878,95,95,27.0,1
82,378,4.609755535395666,1.1724133888229693,4,-0.14099904390024845,82,82,24.0,0
110,485,4.409090508264499,0.6226413919544543,3,-0.10500263738746832,110,110,34.0,1
63,309,4.904761126228393,0.99999960000016,2,-0.008553723945873976,63,63,22.0,0
75,402,5.359999285333428,0.6216214536158233,2,0.08153047769038026,75,75,21.0,1
79,415,5.2531638920045705,0.7878785491277123,1,0.052685690649245755,79,79,18.0,1
71,365,5.140844346359951,0.5714284081633119,4,0.0072103601989440625,71,71,24.0,0
95,531,5.589473095844937,0.22413789239001855,4,-0.13989912740454188,95,95,30.0,0
85,349,4.10588186989625,0.49999987500003124,1,0.014054088334462339,85,85,23.0,1
100,508,5.07999949200005,0.6888887358025031,5,-0.06988050686666909,100,100,30.0,1
73,413,5.6575334715707575,0.724137681331834,5,-0.055121328920483076,73,73,22.0,0
68,279,4.102940573096975,0.9599996160001536,0,0.16078713636601902,68,68,20.0,1
77,472,6.129869333783203,1.137930642092882,2,0.09336160507297044,77,77,22.0,0
92,378,4.108695205576608,0.5476189172335911,4,-0.366960461349608,92,92,27.0,0
80,291,3.6374995453125565,0.7647056574395125,1,-0.07136197833077895,80,80,22.0,1
93,363,3.9032253867499582,0.7249998187500453,3,-0.04885922729682809,93,93,28.0,0
82,315,3.8414629461630554,0.7812497558594512,4,-0.054636446992715616,82,82,18.0,0
71,391,5.507041477881482,0.3589742669296751,3,-0.01401272136364907,71,71,22.0,0
82,471,5.743901738548568,0.7297295325055317,1,0.0778008667503531,82,82,19.0,1
67,342,5.104476850078082,0.44117634083048796,3,-0.17542748324773344,67,67,20.0,0
80,245,3.0624996171875476,1.7391296786392703,1,-0.03800696359159689,80,80,19.0,1
87,425,4.885056909763573,0.6341461867936129,5,0.03316587201598873,87,87,26.0,0
84,440,5.238094614512546,0.624999843750039,3,0.07405538328139114,84,84,24.0,1
81,454,5.604937579637336,0.5135133747261149,3,0.09837292418393732,81,81,28.0,0
98,579,5.908162662432381,0.8717946482577824,0,0.14177475616623245,98,98,22.0,1
96,351,3.6562496191406644,0.43137246443677163,3,-0.009752948794857887,96,96,30.0,0
77,526,6.831167944004163,0.30952373582768195,5,-0.09757671670673375,77,77,22.0,1
102,514,5.039215192233804,1.6428565561226585,2,-0.03318338916155256,102,102,28.0,1
90,467,5.1888883123457425,0.35294110726644956,4,-0.10016741501732221,90,90,31.0,0
95,627,6.599999305263231,0.6086955198488,1,0.069736624862198,95,95,29.0,0
70,325,4.642856479591932,0.6666664444445185,1,0.06729764677893973,70,70,15.0,1
85,307,3.611764280968908,0.5749998562500359,1,-0.1905023067765455,85,85,19.0,1
90,399,4.433332840740795,0.914285453061299,5,-0.2196963169089965,90,90,27.0,0
82,438,5.341462763236248,0.3555554765432274,0,0.21521538170202323,82,82,18.0,1
93,470,5.05376289744485,0.29310339774079347,1,0.08918650087901596,93,93,28.0,0
86,326,3.7906972336398566,0.9999996969697887,1,-0.13843647290544722,86,86,27.0,1
79,346,4.379746281044774,0.5263156509695655,0,-0.28284127681770527,79,79,21.0,0
90,482,5.355554960493893,0.7804876145152159,3,0.06773363372253728,90,90,28.0,0
98,413,4.214285284256603,0.7804876145152159,1,0.06668318099138065,98,98,27.0,0
82,676,8.243901433670557,0.6410254766601341,4,0.07494012492794595,82,82,25.0,1
79,431,5.455695511937277,1.0999996333334556,4,0.07964786278625344,79,79,19.0,0
88,622,7.06818101497943,0.48837197944837685,1,0.23807191700831049,88,88,26.0,1
76,499,6.565788609764656,0.38095229024945465,2,0.02014806080785465,76,76,23.0,0
100,574,5.7399994260000575,0.591836613910895,2,-0.04561595521956904,100,100,31.0,1
88,294,3.3409087112603735,1.064515785640069,1,-0.11204097189548624,88,88,24.0,0
86,505,5.872092340454379,0.5909089566116007,2,0.005367458275755109,86,86,26.0,0
81,476,5.876542484377471,0.7878785491277123,3,0.0871348057631133,81,81,23.0,1
80,412,5.14999935625008,0.3043477599244,3,-0.07095940297237613,80,80,25.0,0
